machine,chunk,idx,cluster,step,chosen,families,scores,full_res
evc,chunk_85_89,85,4,4,huber,"[""tv2"", ""huber""]","[-11.784512519836426, -11.606810569763184]","[0.0005287255626171827, 0.00021239892521407455]"
evc,chunk_85_89,85,4,5,huber,"[""tv2"", ""huber""]","[-11.63053035736084, -11.614578247070312]","[0.0003044643672183156, 0.00020483139087446034]"
evc,chunk_85_89,85,4,6,huber,"[""tv2"", ""huber""]","[-11.792006492614746, -11.714863777160645]","[0.00034153106389567256, 0.0002275128645123914]"
evc,chunk_85_89,85,4,7,tv2,"[""tv2"", ""huber""]","[-11.471623420715332, -12.205424308776855]","[0.0003604711964726448, 0.00039948924677446485]"
evc,chunk_85_89,85,4,8,huber,"[""tv2"", ""huber""]","[-12.375042915344238, -11.941916465759277]","[0.0007554623298346996, 0.00045369367580860853]"
evc,chunk_85_89,85,5,1,dct,"[""dct"", ""tv2""]","[-11.643258094787598, -11.674851417541504]","[0.0004930728464387357, 0.0006090910756029189]"
evc,chunk_85_89,85,5,2,dct,"[""dct"", ""tv2""]","[-11.743865013122559, -12.192925453186035]","[0.000549313728697598, 0.0009287780849263072]"
evc,chunk_85_89,85,5,3,tv2,"[""dct"", ""tv2""]","[-11.72258186340332, -11.003769874572754]","[0.0003376998647581786, 0.0003275938506703824]"
evc,chunk_85_89,85,5,4,tv2,"[""dct"", ""tv2""]","[-11.796417236328125, -11.665617942810059]","[0.0002886066504288465, 0.00042747214320115745]"
evc,chunk_85_89,85,5,5,tv2,"[""dct"", ""tv2""]","[-11.617045402526855, -11.570066452026367]","[0.00028843898326158524, 0.0005367342382669449]"
evc,chunk_85_89,85,5,6,dct,"[""dct"", ""tv2""]","[-11.57341194152832, -11.617142677307129]","[8.223098120652139e-05, 0.000610233168117702]"
evc,chunk_85_89,85,5,7,dct,"[""dct"", ""tv2""]","[-11.73552417755127, -11.768169403076172]","[0.000132747067254968, 0.0004821949696633965]"
evc,chunk_85_89,85,5,8,dct,"[""dct"", ""tv2""]","[-11.733030319213867, -11.755457878112793]","[0.00014873496547807008, 0.0005821753293275833]"
evc,chunk_85_89,86,0,1,phys,"[""phys"", ""robust""]","[-11.269783020019531, -11.35680866241455]","[0.0008793891756795347, 0.002887275768443942]"
evc,chunk_85_89,86,0,2,phys,"[""phys"", ""robust""]","[-10.85501766204834, -11.350455284118652]","[0.0010398703161627054, 0.0023655518889427185]"
evc,chunk_85_89,86,0,3,robust,"[""phys"", ""robust""]","[-12.308377265930176, -11.228514671325684]","[0.00517604686319828, 0.0016023970674723387]"
evc,chunk_85_89,86,0,4,phys,"[""phys"", ""robust""]","[-10.933337211608887, -11.47677230834961]","[0.0007779384613968432, 0.003953544422984123]"
evc,chunk_85_89,86,0,5,phys,"[""phys"", ""robust""]","[-11.160897254943848, -12.354612350463867]","[0.0006899781874381006, 0.009241730906069279]"
evc,chunk_85_89,86,0,6,phys,"[""phys"", ""robust""]","[-11.563899040222168, -11.87731647491455]","[0.0011181712616235018, 0.002606706228107214]"
evc,chunk_85_89,86,0,7,phys,"[""phys"", ""robust""]","[-11.520241737365723, -11.863984107971191]","[0.00109539192635566, 0.0016901834169402719]"
evc,chunk_85_89,86,0,8,phys,"[""phys"", ""robust""]","[-11.604216575622559, -12.054373741149902]","[0.0012343787821009755, 0.0015263971872627735]"
evc,chunk_85_89,86,1,1,prox_tv,"[""conv"", ""prox_tv""]","[-11.674564361572266, -11.400166511535645]","[0.0016222673002630472, 0.0009471910889260471]"
evc,chunk_85_89,86,1,2,prox_tv,"[""conv"", ""prox_tv""]","[-11.107217788696289, -11.043391227722168]","[0.0011501481058076024, 0.0010792919201776385]"
evc,chunk_85_89,86,1,3,conv,"[""conv"", ""prox_tv""]","[-10.972698211669922, -11.731456756591797]","[0.0008327769464813173, 0.0015174495056271553]"
evc,chunk_85_89,86,1,4,conv,"[""conv"", ""prox_tv""]","[-11.157584190368652, -11.681167602539062]","[0.0008926527807489038, 0.0010157345095649362]"
evc,chunk_85_89,86,1,5,conv,"[""conv"", ""prox_tv""]","[-11.403375625610352, -12.54553508758545]","[0.0013083999510854483, 0.002419025171548128]"
evc,chunk_85_89,86,1,6,conv,"[""conv"", ""prox_tv""]","[-11.603413581848145, -11.956402778625488]","[0.00089983397629112, 0.0012294297339394689]"
evc,chunk_85_89,86,1,7,conv,"[""conv"", ""prox_tv""]","[-11.47215461730957, -11.8617525100708]","[0.0006841126014478505, 0.0009500456508249044]"
evc,chunk_85_89,86,1,8,prox_tv,"[""conv"", ""prox_tv""]","[-11.73246955871582, -11.463168144226074]","[0.0010187143925577402, 0.0005933025968261063]"
evc,chunk_85_89,86,2,1,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.627867698669434, -12.316149711608887, -16.066537857055664]","[0.0008891156176105142, 0.002069330308586359, 0.31434786319732666]"
evc,chunk_85_89,86,2,2,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.817789077758789, -12.513764381408691, -17.977752685546875]","[0.0006257683271542192, 0.0014219508739188313, 0.3615572154521942]"
evc,chunk_85_89,86,2,3,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.900320053100586, -12.605406761169434, -18.342697143554688]","[0.0010120522929355502, 0.001653329818509519, 0.32665178179740906]"
evc,chunk_85_89,86,2,4,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-12.044974327087402, -12.766332626342773, -19.22720718383789]","[0.0005982914008200169, 0.0010619998211041093, 0.341825008392334]"
evc,chunk_85_89,86,2,5,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-12.377853393554688, -13.460272789001465, -19.446727752685547]","[0.0016984466928988695, 0.00198521395213902, 0.33677583932876587]"
evc,chunk_85_89,86,2,6,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-12.431185722351074, -13.01448917388916, -19.703224182128906]","[0.0010408777743577957, 0.0009583584615029395, 0.3534816801548004]"
evc,chunk_85_89,86,2,7,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-12.510503768920898, -12.988541603088379, -19.65973663330078]","[0.001138600637204945, 0.0012257357593625784, 0.4008379578590393]"
evc,chunk_85_89,86,2,8,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-12.308506965637207, -13.600324630737305, -19.219425201416016]","[0.001488403999246657, 0.0038786176592111588, 0.3804367184638977]"
evc,chunk_85_89,86,3,1,had,"[""dct"", ""had""]","[-11.862716674804688, -11.19665241241455]","[0.001792163122445345, 0.0015457110712304711]"
evc,chunk_85_89,86,3,2,had,"[""dct"", ""had""]","[-11.174271583557129, -11.045517921447754]","[0.0015455721877515316, 0.000728711427655071]"
evc,chunk_85_89,86,3,3,dct,"[""dct"", ""had""]","[-10.76616382598877, -11.468550682067871]","[0.0006128487293608487, 0.0008864342235028744]"
evc,chunk_85_89,86,3,4,dct,"[""dct"", ""had""]","[-11.2011079788208, -11.71481704711914]","[0.000896645535249263, 0.0012562675401568413]"
evc,chunk_85_89,86,3,5,dct,"[""dct"", ""had""]","[-10.716774940490723, -11.357556343078613]","[0.0009243716485798359, 0.001130445976741612]"
evc,chunk_85_89,86,3,6,dct,"[""dct"", ""had""]","[-11.100049018859863, -11.663413047790527]","[0.0009375118534080684, 0.0010308072669431567]"
evc,chunk_85_89,86,3,7,had,"[""dct"", ""had""]","[-11.857396125793457, -11.517666816711426]","[0.0016269234474748373, 0.0012006880715489388]"
evc,chunk_85_89,86,3,8,dct,"[""dct"", ""had""]","[-11.449057579040527, -11.962878227233887]","[0.0009642830118536949, 0.001365646137855947]"
evc,chunk_85_89,86,4,1,tv2,"[""tv2"", ""huber""]","[-11.229682922363281, -11.26063060760498]","[0.0017480308888480067, 0.0011431043967604637]"
evc,chunk_85_89,86,4,2,tv2,"[""tv2"", ""huber""]","[-10.993659019470215, -11.644516944885254]","[0.0010623130947351456, 0.0013476073509082198]"
evc,chunk_85_89,86,4,3,tv2,"[""tv2"", ""huber""]","[-11.162952423095703, -12.1368408203125]","[0.0011452394537627697, 0.001486888388171792]"
evc,chunk_85_89,86,4,4,huber,"[""tv2"", ""huber""]","[-11.23889446258545, -11.233843803405762]","[0.0009762348490767181, 0.0008874008781276643]"
evc,chunk_85_89,86,4,5,huber,"[""tv2"", ""huber""]","[-11.430851936340332, -11.333980560302734]","[0.001509348163381219, 0.0009057024144567549]"
evc,chunk_85_89,86,4,6,tv2,"[""tv2"", ""huber""]","[-11.448501586914062, -11.486577987670898]","[0.0010119231883436441, 0.0007767656934447587]"
evc,chunk_85_89,86,4,7,huber,"[""tv2"", ""huber""]","[-11.699986457824707, -11.625017166137695]","[0.0013977005146443844, 0.0008176423143595457]"
evc,chunk_85_89,86,4,8,tv2,"[""tv2"", ""huber""]","[-11.093493461608887, -11.90466022491455]","[0.0007913322770036757, 0.001641166745685041]"
evc,chunk_90_94,90,0,1,phys,"[""phys"", ""robust""]","[-13.556818962097168, -13.924301147460938]","[0.0024876734241843224, 0.013385031372308731]"
evc,chunk_90_94,90,0,2,robust,"[""phys"", ""robust""]","[-15.660069465637207, -14.913575172424316]","[0.004744629375636578, 0.011984314769506454]"
evc,chunk_90_94,90,0,3,phys,"[""phys"", ""robust""]","[-14.010144233703613, -14.434784889221191]","[0.0020665847696363926, 0.013949778862297535]"
evc,chunk_90_94,90,0,4,phys,"[""phys"", ""robust""]","[-14.335494041442871, -14.896955490112305]","[0.0021536939311772585, 0.01001832913607359]"
evc,chunk_90_94,90,0,5,phys,"[""phys"", ""robust""]","[-15.018404960632324, -15.212340354919434]","[0.002277705119922757, 0.00789736956357956]"
evc,chunk_90_94,90,0,6,phys,"[""phys"", ""robust""]","[-14.09235668182373, -14.657708168029785]","[0.0015963378828018904, 0.009169159457087517]"
evc,chunk_90_94,90,0,7,phys,"[""phys"", ""robust""]","[-14.696685791015625, -15.277112007141113]","[0.0013308152556419373, 0.011153235100209713]"
evc,chunk_90_94,90,0,8,phys,"[""phys"", ""robust""]","[-15.055062294006348, -15.818717002868652]","[0.0026982082054018974, 0.010911602526903152]"
evc,chunk_90_94,90,1,1,prox_tv,"[""conv"", ""prox_tv""]","[-14.270268440246582, -13.925925254821777]","[0.0031404150649905205, 0.0009338337695226073]"
evc,chunk_90_94,90,1,2,conv,"[""conv"", ""prox_tv""]","[-14.603311538696289, -17.99180030822754]","[0.003483543172478676, 0.060298237949609756]"
evc,chunk_90_94,90,1,3,conv,"[""conv"", ""prox_tv""]","[-14.090092658996582, -14.534895896911621]","[0.0020908371079713106, 0.002610685070976615]"
evc,chunk_90_94,90,1,4,conv,"[""conv"", ""prox_tv""]","[-14.144095420837402, -14.51692008972168]","[0.0030528937932103872, 0.008583374321460724]"
evc,chunk_90_94,90,1,5,conv,"[""conv"", ""prox_tv""]","[-14.200758934020996, -14.706843376159668]","[0.0005624449113383889, 0.002126897918060422]"
evc,chunk_90_94,90,1,6,prox_tv,"[""conv"", ""prox_tv""]","[-13.980984687805176, -13.979665756225586]","[0.0026771430857479572, 0.003246877808123827]"
evc,chunk_90_94,90,1,7,prox_tv,"[""conv"", ""prox_tv""]","[-14.541459083557129, -14.379815101623535]","[0.0012238307390362024, 0.0006292065954767168]"
evc,chunk_90_94,90,1,8,prox_tv,"[""conv"", ""prox_tv""]","[-15.015509605407715, -14.65952205657959]","[0.0021910988725721836, 0.0018209621775895357]"
evc,chunk_90_94,90,2,1,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-14.936810493469238, -15.443660736083984, -21.623308181762695]","[0.00248743430711329, 0.002086630091071129, 0.631198525428772]"
evc,chunk_90_94,90,2,2,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-15.50258731842041, -16.253942489624023, -23.952117919921875]","[0.004246255848556757, 0.009611704386770725, 0.5557723641395569]"
evc,chunk_90_94,90,2,3,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-16.13766098022461, -16.389263153076172, -25.007904052734375]","[0.0020658434368669987, 0.0019075487507507205, 0.5798420310020447]"
evc,chunk_90_94,90,2,4,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-16.49942970275879, -16.693092346191406, -25.91066551208496]","[0.0025310353375971317, 0.0020884450059384108, 0.5528395175933838]"
evc,chunk_90_94,90,2,5,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-16.39777183532715, -17.083459854125977, -26.236000061035156]","[0.002514477586373687, 0.0029963303823024035, 0.5654140114784241]"
evc,chunk_90_94,90,2,6,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-16.978092193603516, -18.230995178222656, -26.82428550720215]","[0.0019841764587908983, 0.005652307998389006, 0.5452139973640442]"
evc,chunk_90_94,90,2,7,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-15.868908882141113, -16.515682220458984, -25.875425338745117]","[0.0017815078608691692, 0.0021501409355551004, 0.609071671962738]"
evc,chunk_90_94,90,2,8,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-16.72633171081543, -17.14360809326172, -26.67626190185547]","[0.0030359940137714148, 0.0019234135979786515, 0.5387251973152161]"
evc,chunk_90_94,90,3,1,had,"[""dct"", ""had""]","[-13.939484596252441, -13.919638633728027]","[0.0014473246410489082, 0.0011852681636810303]"
evc,chunk_90_94,90,3,2,dct,"[""dct"", ""had""]","[-13.59469985961914, -13.882125854492188]","[0.002385491970926523, 0.003065712284296751]"
evc,chunk_90_94,90,3,3,dct,"[""dct"", ""had""]","[-13.829949378967285, -14.487231254577637]","[0.0019566817209124565, 0.005093492101877928]"
evc,chunk_90_94,90,3,4,had,"[""dct"", ""had""]","[-14.954943656921387, -14.636197090148926]","[0.004255900625139475, 0.0018065026961266994]"
evc,chunk_90_94,90,3,5,dct,"[""dct"", ""had""]","[-15.373644828796387, -16.5262508392334]","[0.001242197584360838, 0.009682949632406235]"
evc,chunk_90_94,90,3,6,dct,"[""dct"", ""had""]","[-14.320754051208496, -14.675801277160645]","[0.002314315875992179, 0.003347614547237754]"
evc,chunk_90_94,90,3,7,dct,"[""dct"", ""had""]","[-14.484658241271973, -15.046229362487793]","[0.0019715416710823774, 0.0022805961780250072]"
evc,chunk_90_94,90,3,8,had,"[""dct"", ""had""]","[-14.982096672058105, -14.640307426452637]","[0.0037965611554682255, 0.0018099306616932154]"
evc,chunk_90_94,90,4,1,tv2,"[""tv2"", ""huber""]","[-14.062795639038086, -14.875720024108887]","[0.003310894826427102, 0.0035623586736619473]"
evc,chunk_90_94,90,4,2,tv2,"[""tv2"", ""huber""]","[-14.289505958557129, -15.319313049316406]","[0.0033686754759401083, 0.009142179042100906]"
evc,chunk_90_94,90,4,3,tv2,"[""tv2"", ""huber""]","[-14.102998733520508, -14.275025367736816]","[0.003462936030700803, 0.002489664126187563]"
evc,chunk_90_94,90,4,4,tv2,"[""tv2"", ""huber""]","[-14.854432106018066, -14.979753494262695]","[0.006158499047160149, 0.0029318640008568764]"
evc,chunk_90_94,90,4,5,tv2,"[""tv2"", ""huber""]","[-14.81777286529541, -14.995057106018066]","[0.0039058043621480465, 0.0030651928391307592]"
evc,chunk_90_94,90,4,6,huber,"[""tv2"", ""huber""]","[-15.329228401184082, -15.152013778686523]","[0.004964760504662991, 0.002666325541213155]"
evc,chunk_90_94,90,4,7,huber,"[""tv2"", ""huber""]","[-16.708635330200195, -16.4932861328125]","[0.010093526914715767, 0.002558547304943204]"
evc,chunk_90_94,90,4,8,tv2,"[""tv2"", ""huber""]","[-15.059558868408203, -16.781417846679688]","[0.0029313236009329557, 0.009466116316616535]"
evc,chunk_90_94,90,5,1,dct,"[""dct"", ""tv2""]","[-13.629465103149414, -13.682652473449707]","[0.0020766127854585648, 0.0025103914085775614]"
evc,chunk_90_94,90,5,2,tv2,"[""dct"", ""tv2""]","[-14.350881576538086, -14.316119194030762]","[0.002007886068895459, 0.008109981194138527]"
evc,chunk_90_94,90,5,3,dct,"[""dct"", ""tv2""]","[-14.91616153717041, -15.084644317626953]","[0.003538380842655897, 0.004431217443197966]"
evc,chunk_90_94,90,5,4,tv2,"[""dct"", ""tv2""]","[-14.182295799255371, -13.408743858337402]","[0.003943555057048798, 0.0027741414960473776]"
evc,chunk_90_94,90,5,5,tv2,"[""dct"", ""tv2""]","[-16.107540130615234, -14.888602256774902]","[0.005766940303146839, 0.0034963146317750216]"
evc,chunk_90_94,90,5,6,tv2,"[""dct"", ""tv2""]","[-16.088613510131836, -15.066254615783691]","[0.004045318346470594, 0.003912025131285191]"
evc,chunk_90_94,90,5,7,tv2,"[""dct"", ""tv2""]","[-15.32959270477295, -15.189472198486328]","[0.002815647516399622, 0.002957193413749337]"
evc,chunk_90_94,90,5,8,tv2,"[""dct"", ""tv2""]","[-16.133039474487305, -14.94660472869873]","[0.008069418370723724, 0.007994045503437519]"
evc,chunk_90_94,91,0,1,phys,"[""phys"", ""robust""]","[-10.293660163879395, -10.71870231628418]","[0.00024691244470886886, 0.007990466430783272]"
evc,chunk_90_94,91,0,2,phys,"[""phys"", ""robust""]","[-10.280346870422363, -10.760184288024902]","[0.00022337710834108293, 0.0023099505342543125]"
evc,chunk_90_94,91,0,3,phys,"[""phys"", ""robust""]","[-10.48502254486084, -10.61640453338623]","[0.0003611393040046096, 0.005514365620911121]"
evc,chunk_90_94,91,0,4,robust,"[""phys"", ""robust""]","[-10.78952407836914, -10.381375312805176]","[0.0005666926736012101, 0.0012200894998386502]"
evc,chunk_90_94,91,0,5,phys,"[""phys"", ""robust""]","[-10.65798282623291, -10.901823997497559]","[0.0005465512513183057, 0.01371996384114027]"
evc,chunk_90_94,91,0,6,phys,"[""phys"", ""robust""]","[-10.41789722442627, -10.99915599822998]","[0.00019007101946044713, 0.00546712800860405]"
evc,chunk_90_94,91,0,7,phys,"[""phys"", ""robust""]","[-10.638688087463379, -10.781867027282715]","[0.00026317054289393127, 0.002635080134496093]"
evc,chunk_90_94,91,0,8,phys,"[""phys"", ""robust""]","[-10.29101276397705, -10.500815391540527]","[0.00015045132022351027, 0.002904422814026475]"
evc,chunk_90_94,91,1,1,conv,"[""conv"", ""prox_tv""]","[-10.19709300994873, -10.848929405212402]","[0.00019786262419074774, 0.0002503156429156661]"
evc,chunk_90_94,91,1,2,prox_tv,"[""conv"", ""prox_tv""]","[-10.979594230651855, -10.651557922363281]","[0.0038784323260188103, 0.0003548411186784506]"
evc,chunk_90_94,91,1,3,prox_tv,"[""conv"", ""prox_tv""]","[-10.627476692199707, -10.472575187683105]","[0.00040300708496943116, 0.0003542168124113232]"
evc,chunk_90_94,91,1,4,prox_tv,"[""conv"", ""prox_tv""]","[-10.920893669128418, -10.298249244689941]","[0.0009974195854738355, 0.00022377559798769653]"
evc,chunk_90_94,91,1,5,conv,"[""conv"", ""prox_tv""]","[-10.504266738891602, -10.521790504455566]","[0.00017208559438586235, 0.000147176455357112]"
evc,chunk_90_94,91,1,6,prox_tv,"[""conv"", ""prox_tv""]","[-10.511334419250488, -10.426762580871582]","[0.00027374125784263015, 0.00019199185771867633]"
evc,chunk_90_94,91,1,7,conv,"[""conv"", ""prox_tv""]","[-10.511038780212402, -11.475201606750488]","[0.0003090407408308238, 0.0006360419793054461]"
evc,chunk_90_94,91,1,8,prox_tv,"[""conv"", ""prox_tv""]","[-11.017073631286621, -10.689533233642578]","[0.0004197545349597931, 0.000248949509114027]"
evc,chunk_90_94,91,2,1,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.751569747924805, -11.12725830078125, -13.094738006591797]","[0.00037806385080330074, 0.0004890932468697429, 0.12074121087789536]"
evc,chunk_90_94,91,2,2,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.67737102508545, -11.041698455810547, -13.117944717407227]","[0.00033356263884343207, 0.0013594082556664944, 0.1267279088497162]"
evc,chunk_90_94,91,2,3,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.326541900634766, -10.955257415771484, -13.152929306030273]","[0.00021095891133882105, 0.0008142092265188694, 0.13206307590007782]"
evc,chunk_90_94,91,2,4,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.608302116394043, -11.26276683807373, -13.253870964050293]","[0.0002962955040857196, 0.0006504187476821244, 0.11675163358449936]"
evc,chunk_90_94,91,2,5,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.52139663696289, -11.337323188781738, -13.549347877502441]","[0.000170105166034773, 0.000607996538747102, 0.11921052634716034]"
evc,chunk_90_94,91,2,6,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.638754844665527, -11.356755256652832, -13.553378105163574]","[0.0003628845443017781, 0.0007679390837438405, 0.12351766973733902]"
evc,chunk_90_94,91,2,7,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.313307762145996, -11.271551132202148, -13.498456954956055]","[0.000212275015655905, 0.0008630194934085011, 0.11959471553564072]"
evc,chunk_90_94,91,2,8,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.299975395202637, -11.44495964050293, -13.813121795654297]","[0.00018038685084320605, 0.001019554096274078, 0.12678304314613342]"
evc,chunk_90_94,91,3,1,had,"[""dct"", ""had""]","[-10.649933815002441, -10.58751392364502]","[0.0002901831758208573, 0.0002727316168602556]"
evc,chunk_90_94,91,3,2,dct,"[""dct"", ""had""]","[-10.327433586120605, -11.031536102294922]","[0.0003870526561513543, 0.0006744167767465115]"
evc,chunk_90_94,91,3,3,had,"[""dct"", ""had""]","[-10.73110294342041, -10.560269355773926]","[0.0013240356929600239, 0.0004159642558079213]"
evc,chunk_90_94,91,3,4,dct,"[""dct"", ""had""]","[-10.22898006439209, -10.983362197875977]","[0.00023805529053788632, 0.0005063802818767726]"
evc,chunk_90_94,91,3,5,had,"[""dct"", ""had""]","[-11.031643867492676, -10.394848823547363]","[0.0012769384775310755, 0.00021077757992316037]"
evc,chunk_90_94,91,3,6,dct,"[""dct"", ""had""]","[-10.133927345275879, -10.684663772583008]","[0.0002214996056864038, 0.00030795944621786475]"
evc,chunk_90_94,91,3,7,had,"[""dct"", ""had""]","[-10.701054573059082, -10.356513023376465]","[0.0003389648627489805, 0.00019400000746827573]"
evc,chunk_90_94,91,3,8,dct,"[""dct"", ""had""]","[-10.209219932556152, -10.924033164978027]","[0.00014982170250732452, 0.0003569035907275975]"
evc,chunk_90_94,91,4,1,huber,"[""tv2"", ""huber""]","[-11.006278038024902, -10.379237174987793]","[0.003180046798661351, 0.000589104660321027]"
evc,chunk_90_94,91,4,2,huber,"[""tv2"", ""huber""]","[-10.195696830749512, -10.188851356506348]","[0.0014381703222170472, 0.0010943134548142552]"
evc,chunk_90_94,91,4,3,huber,"[""tv2"", ""huber""]","[-10.173826217651367, -10.026507377624512]","[0.0007016633753664792, 0.0004504009266383946]"
evc,chunk_90_94,91,4,4,huber,"[""tv2"", ""huber""]","[-10.191659927368164, -10.137321472167969]","[0.0014465355779975653, 0.0006615327438339591]"
evc,chunk_90_94,91,4,5,huber,"[""tv2"", ""huber""]","[-10.34593677520752, -10.239786148071289]","[0.0017756078159436584, 0.0005186134367249906]"
evc,chunk_90_94,91,4,6,huber,"[""tv2"", ""huber""]","[-10.08252239227295, -10.038240432739258]","[0.0010544601827859879, 0.00040212678140960634]"
evc,chunk_90_94,91,4,7,tv2,"[""tv2"", ""huber""]","[-10.471917152404785, -10.5591459274292]","[0.0009204592206515372, 0.0008891571196727455]"
evc,chunk_90_94,91,4,8,tv2,"[""tv2"", ""huber""]","[-10.62144660949707, -10.804882049560547]","[0.001842879457399249, 0.0007209748728200793]"
evc,chunk_95_99,95,0,1,phys,"[""phys"", ""robust""]","[-10.030882835388184, -10.402405738830566]","[0.00019100232748314738, 0.0038263064343482256]"
evc,chunk_95_99,95,0,2,phys,"[""phys"", ""robust""]","[-10.192790031433105, -10.728255271911621]","[0.0003211376315448433, 0.004704575054347515]"
evc,chunk_95_99,95,0,3,phys,"[""phys"", ""robust""]","[-10.334685325622559, -10.763258934020996]","[0.0005898589733988047, 0.004355326294898987]"
evc,chunk_95_99,95,0,4,phys,"[""phys"", ""robust""]","[-10.275472640991211, -10.603106498718262]","[0.000782068120315671, 0.002586834132671356]"
evc,chunk_95_99,95,0,5,phys,"[""phys"", ""robust""]","[-10.381653785705566, -10.855608940124512]","[0.000827923824544996, 0.004557227250188589]"
evc,chunk_95_99,95,0,6,phys,"[""phys"", ""robust""]","[-10.26465129852295, -10.68610668182373]","[0.00046408677008002996, 0.002386525273323059]"
evc,chunk_95_99,95,0,7,phys,"[""phys"", ""robust""]","[-10.43150806427002, -10.632828712463379]","[0.0009358582319691777, 0.0033123716711997986]"
evc,chunk_95_99,95,0,8,phys,"[""phys"", ""robust""]","[-10.59166431427002, -10.948776245117188]","[0.0009420005953870714, 0.005541094578802586]"
evc,chunk_95_99,95,1,1,conv,"[""conv"", ""prox_tv""]","[-10.241764068603516, -10.353570938110352]","[0.00032200710847973824, 0.00026939978124573827]"
evc,chunk_95_99,95,1,2,conv,"[""conv"", ""prox_tv""]","[-10.137202262878418, -10.598610877990723]","[0.0008737917523831129, 0.0008817211491987109]"
evc,chunk_95_99,95,1,3,prox_tv,"[""conv"", ""prox_tv""]","[-10.644806861877441, -10.363092422485352]","[0.0010288424091413617, 0.0006105301436036825]"
evc,chunk_95_99,95,1,4,conv,"[""conv"", ""prox_tv""]","[-10.077397346496582, -10.721744537353516]","[0.000261434237472713, 0.0004264378221705556]"
evc,chunk_95_99,95,1,5,prox_tv,"[""conv"", ""prox_tv""]","[-10.494831085205078, -10.453413963317871]","[0.0005930535844527185, 0.0005815807380713522]"
evc,chunk_95_99,95,1,6,conv,"[""conv"", ""prox_tv""]","[-10.414551734924316, -11.117403030395508]","[0.0008310931734740734, 0.0016796672716736794]"
evc,chunk_95_99,95,1,7,conv,"[""conv"", ""prox_tv""]","[-10.201875686645508, -11.037878036499023]","[0.0003539212339092046, 0.0014110530028119683]"
evc,chunk_95_99,95,1,8,prox_tv,"[""conv"", ""prox_tv""]","[-10.531281471252441, -10.455636978149414]","[0.0008690429385751486, 0.00040995675954036415]"
evc,chunk_95_99,95,2,1,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.451388359069824, -11.053190231323242, -13.783716201782227]","[0.000513409439008683, 0.001754710334353149, 0.12316218763589859]"
evc,chunk_95_99,95,2,2,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.382938385009766, -11.156222343444824, -14.106598854064941]","[0.00039110635407269, 0.0011902941623702645, 0.12450707703828812]"
evc,chunk_95_99,95,2,3,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.531498908996582, -11.202816009521484, -14.567303657531738]","[0.0007916368776932359, 0.0012134278658777475, 0.1244191825389862]"
evc,chunk_95_99,95,2,4,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.910980224609375, -11.564753532409668, -15.163155555725098]","[0.0008323935908265412, 0.0010953859891742468, 0.12622778117656708]"
evc,chunk_95_99,95,2,5,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.840559959411621, -11.66202163696289, -15.231128692626953]","[0.0007859055185690522, 0.0011290166294202209, 0.12307289242744446]"
evc,chunk_95_99,95,2,6,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.810348510742188, -11.72669506072998, -15.267302513122559]","[0.000331186834955588, 0.0013796495040878654, 0.1170286163687706]"
